country,year,month,fx_reserves
south_africa,2017,2,41627.641254277
south_africa,2017,4,41541.3263654715
south_africa,2018,2,44734.3854792465
south_africa,2018,6,45542.8766013829
south_africa,2020,2,48187.4392687003
south_africa,2021,7,47097.5902383476
south_africa,2021,10,50306.3247490531
south_africa,2022,6,51650.9782111066
south_africa,2022,12,53247.5301562543
south_africa,2023,6,53868.9183454415
south_africa,2006,8,21919.9716899277
south_africa,2006,9,22228.7485340998
south_africa,2007,8,27116.9383717775
south_africa,2009,8,34122.5434090036
south_africa,2009,9,35086.6410740136
south_africa,2011,8,44113.4207734307
south_africa,2012,2,44714.3023539469
south_africa,2013,9,44731.0769658182
south_africa,2013,12,44863.6758935691
south_africa,2014,8,44591.7089076674
south_africa,2015,4,42175.3626229458
south_africa,2015,7,41450.9334813645
south_africa,2018,3,44649.4277981803
south_africa,2018,10,45266.9016575838
south_africa,2018,11,45746.6626064392
south_africa,2019,5,43099.8316521787
south_africa,2019,12,48919.726656867
south_africa,2020,1,48252.5890295521
south_africa,2020,7,49947.1677679177
south_africa,2023,1,54194.0619499934
south_africa,2006,1,19865.1604254283
south_africa,2007,9,27533.668870836
south_africa,2007,10,28586.6915084047
south_africa,2008,7,31299.8200409668
south_africa,2011,1,40133.7128823627
south_africa,2013,3,43569.128922981
south_africa,2014,7,44810.3473358652
south_africa,2015,9,41610.7282783594
south_africa,2016,12,42565.5880008564
south_africa,2017,1,41755.9127356013
south_africa,2018,8,44997.4931878505
south_africa,2019,2,45498.4802745624
south_africa,2019,11,49026.2682674684
south_africa,2021,12,50262.1466172517
south_africa,2023,7,54315.2996963621
south_africa,2024,6,52686.7161367801
south_africa,2007,3,23849.2601289772
south_africa,2007,5,25196.5367383897
south_africa,2008,4,30763.4180631298
south_africa,2008,12,30583.5438569594
south_africa,2010,7,38397.5378396002
south_africa,2010,10,38750.6735005725
south_africa,2011,4,44426.2644340197
south_africa,2012,10,43754.1463564728
south_africa,2013,7,42179.1652073542
south_africa,2014,2,44902.3559440188
south_africa,2014,11,44009.2070683981
south_africa,2015,12,41619.5057567249
south_africa,2017,6,42297.8721758769
south_africa,2017,8,41660.3765142703
south_africa,2020,10,46085.3308163795
south_africa,2021,2,46674.2997239477
south_africa,2021,3,46203.5980714641
south_africa,2022,3,50385.826568332
south_africa,2023,10,52904.2225858
south_africa,2006,3,20607.2286984976
south_africa,2006,4,21761.134203073
south_africa,2008,2,30304.3090077931
south_africa,2009,11,35752.1445291026
south_africa,2012,1,44467.9391249436
south_africa,2012,8,43315.2679262201
south_africa,2012,11,43854.940977861
south_africa,2012,12,43995.4704050297
south_africa,2013,8,42348.3625059008
south_africa,2014,6,43478.6519860339
south_africa,2014,10,43974.3706744887
south_africa,2015,1,42525.0380273623
south_africa,2016,2,40767.6696292443
south_africa,2019,3,44454.4975837497
south_africa,2020,8,47834.4354728172
south_africa,2021,1,47285.5133101268
south_africa,2021,5,46467.9186060118
south_africa,2022,11,52777.2400229834
south_africa,2023,4,53723.612743236
south_africa,2024,1,52969.5674909734
south_africa,2024,5,52691.4422301634
south_africa,2006,5,21457.1968094953
south_africa,2008,8,30966.3228488357
south_africa,2008,10,29934.9873858177
south_africa,2009,2,29931.761260346
south_africa,2009,4,30475.8818135348
south_africa,2010,2,34953.1444637653
south_africa,2012,9,43849.1687039041
south_africa,2013,2,43979.4171958908
south_africa,2013,10,44901.1174502429
south_africa,2018,1,45089.9156384237
south_africa,2018,5,45903.2199337007
south_africa,2018,9,45623.1140171086
south_africa,2018,12,46478.2741166735
south_africa,2019,9,48880.7426528027
south_africa,2023,11,53506.4740882661
south_africa,2024,2,53480.4287529256
south_africa,2007,1,23634.8934746051
south_africa,2007,11,29137.9044289764
south_africa,2008,3,30615.4241711847
south_africa,2009,7,31961.1647981809
south_africa,2010,8,38122.9856113594
south_africa,2011,11,42759.0951904206
south_africa,2012,5,42625.585582413
south_africa,2012,7,42866.7659607493
south_africa,2015,11,40884.0870655991
south_africa,2017,3,41546.1689704711
south_africa,2020,4,46087.0902153313
south_africa,2020,6,45186.7762376101
south_africa,2021,6,47377.5198729342
south_africa,2010,6,37202.2390160835
south_africa,2011,5,43965.9887865012
south_africa,2011,6,43984.0633800532
south_africa,2013,11,44594.9999234864
south_africa,2014,3,44347.2579638144
south_africa,2015,2,42306.410932695
south_africa,2015,6,42112.0210687699
south_africa,2016,3,41797.6703545391
south_africa,2016,10,41829.7500348606
south_africa,2016,11,42222.0233319829
south_africa,2018,7,45583.1561973614
south_africa,2019,1,45505.3773395151
south_africa,2019,10,48455.8148472049
south_africa,2020,9,46824.0520619558
south_africa,2020,11,46630.7670678079
south_africa,2021,4,46555.1118978726
south_africa,2021,9,50100.2458410117
south_africa,2022,1,49978.4478018881
south_africa,2023,8,54108.0101075524
south_africa,2023,9,53543.4623745841
south_africa,2023,12,54176.0790203129
south_africa,2006,6,21511.6213060421
south_africa,2006,7,21604.9357692542
south_africa,2006,11,22851.8224719318
south_africa,2008,6,31102.6726680102
south_africa,2010,4,37592.0579318973
south_africa,2010,5,37039.4882551308
south_africa,2010,9,38764.9408610544
south_africa,2014,5,44453.825125929
south_africa,2015,8,41525.5550823537
south_africa,2016,7,40722.4809510934
south_africa,2016,8,40386.6355883171
south_africa,2017,5,42104.0715951026
south_africa,2019,6,44109.858988065
south_africa,2019,8,43796.8741086981
south_africa,2020,3,45976.7224641706
south_africa,2020,12,47387.3589955568
south_africa,2022,5,51795.3090801115
south_africa,2022,9,52187.4601643622
south_africa,2022,10,52096.1558559888
south_africa,2023,2,53732.839436223
south_africa,2010,12,38175.0577490238
south_africa,2011,10,43261.3033797042
south_africa,2011,12,42595.1712460381
south_africa,2013,4,44598.6978842757
south_africa,2014,1,44418.4056886917
south_africa,2015,10,41430.8560974804
south_africa,2016,5,41058.4905652294
south_africa,2017,11,45139.1905039596
south_africa,2020,5,45808.6028376092
south_africa,2022,2,50007.1742170631
south_africa,2023,3,53866.6645950116
south_africa,2023,5,53390.6534774252
south_africa,2024,4,52474.8073503557
south_africa,2007,4,24278.462562945
south_africa,2008,9,30832.1749110905
south_africa,2009,3,30375.9301977581
south_africa,2010,1,35091.1487655921
south_africa,2010,3,37496.3844030909
south_africa,2011,7,43610.6429206695
south_africa,2012,6,42916.982545474
south_africa,2014,4,44442.6201070064
south_africa,2014,12,44267.4183804854
south_africa,2015,3,41656.5467817398
south_africa,2016,4,41519.3634968546
south_africa,2017,7,41636.038855275
south_africa,2017,12,45499.2928632361
south_africa,2021,8,51105.0392809786
south_africa,2022,7,52421.7335675221
south_africa,2024,3,53414.7700537167
south_africa,2006,10,22122.4483214384
south_africa,2006,12,23056.9184311639
south_africa,2007,2,23612.4548569217
south_africa,2007,6,25494.8344988105
south_africa,2008,1,29884.5087832997
south_africa,2008,5,30831.4291483572
south_africa,2008,11,29938.4158916079
south_africa,2009,1,30009.176969885
south_africa,2009,6,31949.13956158
south_africa,2009,10,35566.9641559915
south_africa,2010,11,37833.3735792569
south_africa,2011,2,41638.8929870836
south_africa,2011,9,43208.2172238232
south_africa,2012,3,43982.322930245
south_africa,2013,1,44489.7794623765
south_africa,2014,9,44267.1051061538
south_africa,2016,6,40944.6515792175
south_africa,2016,9,41839.1352305756
south_africa,2017,9,44195.1924258656
south_africa,2017,10,43771.4671717917
south_africa,2018,4,44248.2989530904
south_africa,2019,4,44369.4083735896
south_africa,2019,7,43599.7133520023
south_africa,2021,11,50403.2545890066
south_africa,2022,4,52558.5558517503
south_africa,2022,8,52852.4924287774
turkiye,2009,5,67965.5244144593
turkiye,2009,11,71393.7908613956
turkiye,2010,2,67906.3208799235
turkiye,2010,7,74087.5742140539
turkiye,2011,3,86802.3497991264
turkiye,2011,10,84765.373720363
turkiye,2012,3,80316.9396297855
turkiye,2012,7,85031.8062593247
turkiye,2014,1,104624.610011342
turkiye,2016,4,96197.4851656235
turkiye,2017,3,88574.5582460723
turkiye,2019,11,78269.3139784677
turkiye,2021,8,75642.9641443568
turkiye,2021,12,71046.3184721336
turkiye,2023,7,64902.8948688013
turkiye,2010,4,73166.4905108111
turkiye,2013,4,113792.357135161
turkiye,2013,10,112659.962737591
turkiye,2017,2,90929.4932722788
turkiye,2017,9,91506.5024503896
turkiye,2020,3,60682.5095351278
turkiye,2021,2,52985.0216977767
turkiye,2021,5,46647.5729853667
turkiye,2021,11,84815.2295695719
turkiye,2022,6,52961.388265206
turkiye,2022,12,77888.7763658925
turkiye,2023,5,50493.5628593915
turkiye,2024,1,80168.5780148001
turkiye,2006,2,56787.2568727031
turkiye,2006,3,58548.570040214
turkiye,2006,10,57786.6047811311
turkiye,2007,1,63007.2961410996
turkiye,2008,3,76583.2428617081
turkiye,2008,7,75874.3421803129
turkiye,2008,11,70672.7066892224
turkiye,2009,3,67417.6426212152
turkiye,2011,1,82901.4422494347
turkiye,2011,4,90221.3642532507
turkiye,2013,1,104393.867578318
turkiye,2013,2,103996.95716024
turkiye,2013,6,105565.546054705
turkiye,2014,4,109106.179766258
turkiye,2014,6,111854.856864513
turkiye,2014,7,111546.320701084
turkiye,2014,11,113157.099829071
turkiye,2015,7,102532.549824268
turkiye,2019,7,75787.2577436431
turkiye,2020,1,74850.2086627838
turkiye,2020,2,77413.1739626837
turkiye,2020,9,37743.0854279838
turkiye,2020,10,42251.9093424347
turkiye,2020,11,42672.429313906
turkiye,2021,3,46112.972515718
turkiye,2022,11,74239.6432263773
turkiye,2023,10,76703.1298100256
turkiye,2024,6,84826.8726640316
turkiye,2007,4,67262.0095200499
turkiye,2007,5,66336.5213925546
turkiye,2008,10,70977.4385423447
turkiye,2009,1,67149.4951888307
turkiye,2011,8,89100.2692194837
turkiye,2012,5,78613.6827566825
turkiye,2012,10,99663.4198816069
turkiye,2013,5,108774.225116431
turkiye,2014,5,110336.079724215
turkiye,2014,9,111394.968123541
turkiye,2014,12,106906.397642209
turkiye,2017,11,92267.4700894294
turkiye,2018,6,75565.7059810491
turkiye,2018,7,78335.456328369
turkiye,2020,8,40294.5117648613
turkiye,2022,2,64592.2915785668
turkiye,2022,8,66812.0236122741
turkiye,2022,9,63051.3510739367
turkiye,2023,3,65079.977038754
turkiye,2023,12,92694.0687916959
turkiye,2007,2,64651.1267813963
turkiye,2007,9,71798.4745339463
turkiye,2007,11,72462.6245973604
turkiye,2009,6,66106.1037215741
turkiye,2009,7,67142.375143556
turkiye,2009,8,70194.4904626776
turkiye,2010,6,71215.9506051604
turkiye,2011,2,83066.0653511335
turkiye,2013,8,108608.054913041
turkiye,2013,9,109789.579673887
turkiye,2014,10,106938.257165204
turkiye,2016,3,95705.9213955929
turkiye,2016,8,103736.485257231
turkiye,2017,10,96174.4416803098
turkiye,2018,1,90007.5556942719
turkiye,2018,5,82836.4407708786
turkiye,2019,1,76300.6243419131
turkiye,2019,9,75223.6790417006
turkiye,2020,4,51470.0521531213
turkiye,2023,11,85051.787603182
turkiye,2006,7,57598.5291439943
turkiye,2007,12,73383.889194709
turkiye,2010,1,70629.8521092471
turkiye,2012,2,78389.3595498339
turkiye,2012,11,100210.246236204
turkiye,2012,12,99942.6316089645
turkiye,2013,12,110926.748052956
turkiye,2015,10,100119.478543787
turkiye,2016,1,92854.3557561095
turkiye,2016,12,90919.2048182566
turkiye,2018,9,66976.3222972144
turkiye,2019,3,75403.8932288704
turkiye,2021,9,81176.110529827
turkiye,2023,4,63257.6971322813
turkiye,2008,2,75098.9018467688
turkiye,2008,9,76682.4744548034
turkiye,2008,12,70428.0650151764
turkiye,2009,9,71102.4566577739
turkiye,2010,10,79244.2501883064
turkiye,2010,11,79094.3070964222
turkiye,2011,6,93737.1013203617
turkiye,2011,12,78322.3800314294
turkiye,2012,8,93022.623720945
turkiye,2015,1,109640.164570747
turkiye,2015,6,100752.379793734
turkiye,2016,9,99006.1917577741
turkiye,2017,1,90512.5259852546
turkiye,2017,5,87443.1838312881
turkiye,2017,12,84115.0535010137
turkiye,2018,4,86836.7059076931
turkiye,2019,8,75788.6662488376
turkiye,2019,12,78532.2720332221
turkiye,2021,6,55779.3559203946
turkiye,2022,3,59705.681538917
turkiye,2022,7,56904.5299788383
turkiye,2006,9,58561.2567936535
turkiye,2008,6,75953.8219892922
turkiye,2010,9,77782.4139005366
turkiye,2010,12,80712.9816589094
turkiye,2011,11,85055.7434124485
turkiye,2016,7,99929.3718845442
turkiye,2016,11,99344.6885102881
turkiye,2017,4,84988.4248929334
turkiye,2019,5,75033.4435245817
turkiye,2021,7,62724.9165151928
turkiye,2022,1,69625.6998678995
turkiye,2022,5,55579.2368956542
turkiye,2023,8,69630.0963975683
turkiye,2006,11,58211.3781399082
turkiye,2009,2,67289.1653024381
turkiye,2009,12,70873.6586976394
turkiye,2011,5,91863.3924533856
turkiye,2013,7,104457.023522942
turkiye,2013,11,114282.461660766
turkiye,2014,3,105989.011720761
turkiye,2014,8,112927.61956335
turkiye,2015,8,102434.673025663
turkiye,2016,5,98049.1381447751
turkiye,2017,6,90196.711887515
turkiye,2018,11,71684.5604090617
turkiye,2019,2,79085.6424162227
turkiye,2019,6,73542.4445979575
turkiye,2019,10,77965.2481035661
turkiye,2020,7,46677.364415901
turkiye,2022,4,61196.8485790251
turkiye,2023,1,69554.386232066
turkiye,2024,4,66096.4709124927
turkiye,2006,12,60891.8827348823
turkiye,2007,10,72412.9497908008
turkiye,2008,4,74574.0136274759
turkiye,2008,8,75847.3174087858
turkiye,2010,3,69410.9936584208
turkiye,2010,8,76454.9024874078
turkiye,2012,4,80343.9868254852
turkiye,2012,6,83542.2069400779
turkiye,2015,2,108633.453457489
turkiye,2015,9,101536.284316523
turkiye,2016,6,101659.226809775
turkiye,2016,10,101035.228715751
turkiye,2020,6,47114.8390608744
turkiye,2006,4,60446.380173909
turkiye,2007,8,72149.1156934989
turkiye,2009,10,71371.841245654
turkiye,2010,5,72290.1716172983
turkiye,2013,3,105650.696426557
turkiye,2014,2,106459.429919936
turkiye,2015,4,103449.090125928
turkiye,2015,5,101330.167219719
turkiye,2018,8,70271.5305021669
turkiye,2018,12,72866.830470308
turkiye,2020,12,49958.2560770715
turkiye,2022,10,69305.0018184312
turkiye,2023,2,63610.8300523495
turkiye,2024,5,83907.0015739594
turkiye,2006,1,53416.8089689832
turkiye,2006,5,59952.0165804425
turkiye,2006,6,57422.7037562149
turkiye,2006,8,58257.6572686608
turkiye,2007,3,67433.8215307247
turkiye,2007,6,68374.8773252624
turkiye,2007,7,70083.0541303256
turkiye,2008,1,74492.7998011217
turkiye,2008,5,73892.5407536916
turkiye,2009,4,64456.1727843561
turkiye,2011,7,93002.5266916006
turkiye,2011,9,87519.1141655996
turkiye,2012,1,76422.3846630814
turkiye,2012,9,95016.06787803
turkiye,2015,3,101207.198248694
turkiye,2015,11,99196.9146021015
turkiye,2015,12,92920.8273786929
turkiye,2016,2,93721.0928262903
turkiye,2017,7,87976.2152451298
turkiye,2017,8,91472.589064164
turkiye,2018,2,89422.3508373748
turkiye,2018,3,84700.0454000235
turkiye,2018,10,67645.5750290046
turkiye,2019,4,72186.9601231057
turkiye,2020,5,54360.4849383412
turkiye,2021,1,51866.8814579939
turkiye,2021,4,45408.8773891871
turkiye,2021,10,82703.744839772
turkiye,2023,6,61885.5424896582
turkiye,2023,9,76379.2718432298
turkiye,2024,2,73714.0565700003
turkiye,2024,3,63435.167073927
united_kingdom,2006,12,57482.6295440752
united_kingdom,2008,11,53418.4384721889
united_kingdom,2009,1,49635.6621248606
united_kingdom,2009,2,50805.4779267374
united_kingdom,2009,12,68605.6776002467
united_kingdom,2011,4,97371.1841743957
united_kingdom,2012,8,97793.9141591418
united_kingdom,2013,6,100807.533084907
united_kingdom,2013,8,105408.133788692
united_kingdom,2014,4,113264.316973159
united_kingdom,2014,11,114708.964004902
united_kingdom,2014,12,112457.575221296
united_kingdom,2016,2,138569.827807246
united_kingdom,2016,3,142991.796063512
united_kingdom,2016,10,131318.982260917
united_kingdom,2017,2,127800.141350106
united_kingdom,2017,11,133158.524953155
united_kingdom,2018,3,144442.259896462
united_kingdom,2019,5,143313.090215124
united_kingdom,2019,6,146737.058505057
united_kingdom,2020,10,153225.958963515
united_kingdom,2021,9,175878.798003056
united_kingdom,2021,10,174753.479796724
united_kingdom,2021,12,176024.004961702
united_kingdom,2022,1,168394.734590176
united_kingdom,2006,8,56535.4918165667
united_kingdom,2007,1,55103.9931997949
united_kingdom,2009,5,60250.968016657
united_kingdom,2010,11,80367.0425190508
united_kingdom,2012,5,97265.880615457
united_kingdom,2012,12,100558.576864591
united_kingdom,2015,11,136965.481478165
united_kingdom,2016,5,147036.536812267
united_kingdom,2018,10,145295.03656398
united_kingdom,2018,12,159871.954949434
united_kingdom,2019,1,161903.83781765
united_kingdom,2019,7,154147.511546514
united_kingdom,2020,3,154166.576163856
united_kingdom,2020,9,150461.370877343
united_kingdom,2024,6,149466.124302346
united_kingdom,2007,6,70788.1618578568
united_kingdom,2010,10,81172.4341933218
united_kingdom,2014,2,110035.276075903
united_kingdom,2014,3,115448.609079016
united_kingdom,2014,10,112919.903790728
united_kingdom,2016,1,140191.608090153
united_kingdom,2016,4,150248.085876715
united_kingdom,2017,7,142803.162016111
united_kingdom,2017,12,137923.73496422
united_kingdom,2018,4,141686.383802395
united_kingdom,2020,7,158234.044397862
united_kingdom,2022,5,159669.577956886
united_kingdom,2024,3,153682.722633046
united_kingdom,2024,4,147978.210397509
united_kingdom,2006,1,54296.3074464548
united_kingdom,2006,2,52478.349373346
united_kingdom,2006,9,56221.4964574314
united_kingdom,2007,3,61357.594262254
united_kingdom,2007,4,61130.890117944
united_kingdom,2008,4,68897.7130467418
united_kingdom,2008,12,56109.8644685656
united_kingdom,2009,6,61486.7156575044
united_kingdom,2009,7,59196.7568365151
united_kingdom,2009,8,70603.2146457691
united_kingdom,2011,2,91001.0116635122
united_kingdom,2011,7,97968.1896568291
united_kingdom,2015,9,139695.824419963
united_kingdom,2016,9,132275.723275751
united_kingdom,2018,1,143099.892911005
united_kingdom,2018,7,140956.075741682
united_kingdom,2018,8,146434.61402511
united_kingdom,2019,3,150377.588724465
united_kingdom,2019,8,152579.96822312
united_kingdom,2019,12,158375.688711634
united_kingdom,2023,12,157340.769137404
united_kingdom,2024,5,151761.359534591
united_kingdom,2007,5,61084.2894005427
united_kingdom,2007,8,60606.4056537771
united_kingdom,2008,3,72156.8953544734
united_kingdom,2010,3,75510.8810928754
united_kingdom,2011,1,87732.7532899017
united_kingdom,2012,3,96577.7096872086
united_kingdom,2013,2,98256.0812640047
united_kingdom,2014,1,108481.52706538
united_kingdom,2014,5,113619.694579994
united_kingdom,2014,7,115967.242417091
united_kingdom,2015,1,115734.010085623
united_kingdom,2016,12,123500.303536683
united_kingdom,2017,3,129491.657253359
united_kingdom,2018,11,155060.280046552
united_kingdom,2019,2,156535.841397352
united_kingdom,2019,9,144183.284451684
united_kingdom,2006,5,60313.308083042
united_kingdom,2006,11,57949.8254716934
united_kingdom,2007,7,59974.1998434311
united_kingdom,2008,1,70217.0611521844
united_kingdom,2009,3,54070.7095014943
united_kingdom,2010,5,75307.9234858649
united_kingdom,2011,5,93809.7476255803
united_kingdom,2012,1,95225.808177196
united_kingdom,2013,4,100763.908415305
united_kingdom,2015,10,141553.351353594
united_kingdom,2015,12,137534.739505898
united_kingdom,2022,8,153637.234053767
united_kingdom,2022,9,143168.419872657
united_kingdom,2023,5,151735.733463413
united_kingdom,2023,7,158791.92242353
united_kingdom,2006,4,57396.0383491041
united_kingdom,2008,5,67234.4726111847
united_kingdom,2008,6,65173.3614638515
united_kingdom,2009,10,72849.361661207
united_kingdom,2010,2,70045.8834918811
united_kingdom,2010,7,77788.2094187062
united_kingdom,2010,12,84005.5976144247
united_kingdom,2011,12,94462.1745912878
united_kingdom,2012,6,96936.7807959658
united_kingdom,2012,10,99670.1855797015
united_kingdom,2013,1,99770.5095092757
united_kingdom,2013,3,99367.7233737677
united_kingdom,2013,7,103476.310631667
united_kingdom,2013,11,109147.444260829
united_kingdom,2013,12,106735.306279676
united_kingdom,2014,8,116360.514950569
united_kingdom,2018,5,145526.814051645
united_kingdom,2018,6,142966.009408044
united_kingdom,2021,4,154415.134440787
united_kingdom,2021,5,152301.905167645
united_kingdom,2021,7,151378.810768585
united_kingdom,2022,6,156970.587848744
united_kingdom,2023,1,157178.426346746
united_kingdom,2023,4,155736.027271694
united_kingdom,2023,6,154203.902263756
united_kingdom,2023,8,157474.646905291
united_kingdom,2023,9,151702.348915826
united_kingdom,2024,1,153809.638860369
united_kingdom,2006,7,55910.1726444998
united_kingdom,2007,2,57552.6287753484
united_kingdom,2007,11,70665.4751508842
united_kingdom,2008,7,60348.0691275175
united_kingdom,2010,8,77270.4830989876
united_kingdom,2011,3,93075.5248293109
united_kingdom,2012,2,97848.4500894775
united_kingdom,2012,4,97664.7581594675
united_kingdom,2016,8,152116.410737116
united_kingdom,2017,6,134919.16638677
united_kingdom,2019,4,153940.259114025
united_kingdom,2020,8,157126.048980444
united_kingdom,2022,11,155708.311898186
united_kingdom,2022,12,158329.888611581
united_kingdom,2006,10,56028.7829583842
united_kingdom,2007,12,69398.7158121674
united_kingdom,2008,2,73313.3831452012
united_kingdom,2008,9,54525.9925350273
united_kingdom,2008,10,52385.4433620316
united_kingdom,2009,11,72041.9765038837
united_kingdom,2010,4,77257.3980684537
united_kingdom,2011,11,96165.0456432847
united_kingdom,2014,9,111726.295745144
united_kingdom,2015,4,127185.295749026
united_kingdom,2016,6,149191.772019511
united_kingdom,2017,4,136231.65494047
united_kingdom,2017,5,137758.917312723
united_kingdom,2017,10,135978.729589577
united_kingdom,2019,10,160137.898139493
united_kingdom,2019,11,155089.808522594
united_kingdom,2020,1,153576.134878052
united_kingdom,2020,6,155407.540026542
united_kingdom,2021,1,154989.456246086
united_kingdom,2022,10,147883.951063842
united_kingdom,2024,7,152409.136231128
united_kingdom,2006,6,56896.6937548237
united_kingdom,2011,6,93859.092189253
united_kingdom,2014,6,117150.92384679
united_kingdom,2015,2,118828.576594863
united_kingdom,2015,3,123814.959488602
united_kingdom,2016,7,152170.620456988
united_kingdom,2016,11,126097.69873495
united_kingdom,2022,7,154458.487457606
united_kingdom,2023,10,151405.668687485
united_kingdom,2023,11,154558.623754431
united_kingdom,2008,8,56556.513610712
united_kingdom,2011,8,99131.2059166272
united_kingdom,2012,7,98284.1345555367
united_kingdom,2012,9,98983.1657518603
united_kingdom,2012,11,99482.8611408589
united_kingdom,2013,10,110315.823751585
united_kingdom,2015,7,132002.048262204
united_kingdom,2017,1,128140.124388968
united_kingdom,2017,8,142534.723528735
united_kingdom,2020,11,161108.143201823
united_kingdom,2021,3,154220.474663911
united_kingdom,2021,6,149929.821627598
united_kingdom,2022,2,169052.580929296
united_kingdom,2022,3,171196.649348115
united_kingdom,2024,2,152818.443347572
united_kingdom,2006,3,54798.1115642751
united_kingdom,2007,9,63531.9490684131
united_kingdom,2007,10,68249.0948837005
united_kingdom,2009,4,56376.5753195772
united_kingdom,2009,9,72581.2573488031
united_kingdom,2010,1,69110.1368540038
united_kingdom,2010,6,76492.2866378478
united_kingdom,2010,9,82054.6277609198
united_kingdom,2011,9,94470.1821771287
united_kingdom,2011,10,96049.4930891531
united_kingdom,2013,5,100280.099576463
united_kingdom,2013,9,108108.034349088
united_kingdom,2015,5,128928.265517892
united_kingdom,2015,6,128518.177795449
united_kingdom,2015,8,136964.504663009
united_kingdom,2017,9,136515.926448543
united_kingdom,2018,2,141032.799465929
united_kingdom,2018,9,141940.438191214
united_kingdom,2020,2,150949.431397431
united_kingdom,2020,4,156418.086866867
united_kingdom,2020,5,157193.081759707
united_kingdom,2020,12,161188.410120185
united_kingdom,2021,2,153876.66759511
united_kingdom,2021,8,174061.397625754
united_kingdom,2021,11,175058.294888743
united_kingdom,2022,4,161830.050414685
united_kingdom,2023,2,150887.549918124
united_kingdom,2023,3,153635.179866158
united_states,2007,12,59524.2344641401
united_states,2009,12,119718.872595853
united_states,2011,11,136987.265639401
united_states,2015,8,109858.074545393
united_states,2015,12,106539.635766333
united_states,2016,2,106177.180000116
united_states,2016,11,107177.967932292
united_states,2017,5,110664.584325405
united_states,2018,6,114057.674980992
united_states,2019,6,117315.120113857
united_states,2021,4,130079.302681715
united_states,2021,9,239483.923943952
united_states,2023,10,229672.544553801
united_states,2023,11,232346.958218549
united_states,2008,4,63330.5680240449
united_states,2008,6,64698.6256725394
united_states,2008,12,66607.0060995362
united_states,2009,4,64073.5328982655
united_states,2012,5,137823.779222061
united_states,2012,8,140460.130321241
united_states,2013,7,136385.700022688
united_states,2013,8,134714.399229939
united_states,2015,2,113676.383582362
united_states,2016,3,108685.640918336
united_states,2017,7,112648.483004906
united_states,2019,3,114133.955979611
united_states,2020,1,117826.023393531
united_states,2020,5,121197.56266089
united_states,2020,9,127920.288921716
united_states,2022,6,227534.177061423
united_states,2022,9,219111.688617456
united_states,2023,9,229949.20561611
united_states,2006,4,55805.220977215
united_states,2009,3,63916.5097962746
united_states,2009,8,115805.009768221
united_states,2009,11,123978.920154147
united_states,2010,2,118251.701252844
united_states,2011,1,122902.105467976
united_states,2012,2,137840.497908056
united_states,2012,9,142034.322940224
united_states,2012,12,139133.870857439
united_states,2013,10,136044.915083593
united_states,2014,2,134163.609765351
united_states,2015,9,109176.888023436
united_states,2015,11,105599.427903891
united_states,2016,10,109978.8831349
united_states,2017,10,111590.766756134
united_states,2019,4,116222.740424492
united_states,2021,7,129513.902616191
united_states,2021,12,240197.337193282
united_states,2022,2,239754.726850669
united_states,2023,4,235645.289630708
united_states,2023,8,232761.56607149
united_states,2024,7,232233.041657021
united_states,2006,5,56049.3143999032
united_states,2006,10,54547.3746564817
united_states,2007,9,58029.328386248
united_states,2007,11,59924.9062285563
united_states,2008,3,64723.0757021734
united_states,2010,4,115440.378936001
united_states,2010,5,113133.342705793
united_states,2010,6,113472.985680973
united_states,2010,11,119241.169954591
united_states,2011,2,123613.667626507
united_states,2011,4,131947.527247554
united_states,2011,8,139612.676086563
united_states,2012,6,138789.304034737
united_states,2014,1,133374.790901162
united_states,2014,4,133236.465110313
united_states,2014,9,126012.621010896
united_states,2014,12,119048.483711245
united_states,2015,6,109291.595558297
united_states,2017,4,108984.923682605
united_states,2017,6,110974.138791562
united_states,2020,8,129346.597406638
united_states,2020,12,133849.095923967
united_states,2021,5,130769.007800704
united_states,2021,8,242176.260513541
united_states,2021,11,239184.77895245
united_states,2022,3,237182.459292871
united_states,2022,8,223071.020668691
united_states,2023,1,236062.811968465
united_states,2006,2,54320.6366319326
united_states,2006,3,54310.8227706937
united_states,2007,6,55085.9909499962
united_states,2007,7,55988.1514580076
united_states,2009,7,71890.2090578923
united_states,2011,3,128273.515138561
united_states,2012,1,138238.805320541
united_states,2012,3,138036.819025118
united_states,2013,4,135753.588881813
united_states,2014,3,133243.234650097
united_states,2014,10,125243.509619536
united_states,2016,7,109370.171511055
united_states,2016,8,109271.82861875
united_states,2016,9,111389.671500062
united_states,2019,9,116554.316206263
united_states,2019,12,118437.718706204
united_states,2021,10,241388.718004096
united_states,2024,5,232014.552908555
united_states,2006,6,56892.914222162
united_states,2006,12,54853.8747609669
united_states,2008,2,62362.9672847254
united_states,2008,11,62337.3591639474
united_states,2009,10,123649.037930591
united_states,2011,7,138662.478884711
united_states,2011,9,137445.563140641
united_states,2013,1,140853.884899946
united_states,2013,3,135287.629279235
united_states,2015,3,108228.544728414
united_states,2016,1,106147.292068394
united_states,2017,12,112251.905534783
united_states,2019,10,117770.862773341
united_states,2020,3,116868.993438146
united_states,2020,6,122848.971376964
united_states,2022,7,226993.140641825
united_states,2024,4,230561.250351376
united_states,2009,5,70696.773099606
united_states,2010,3,116479.700035494
united_states,2010,10,124350.676677663
united_states,2010,12,121391.80619794
