country,year,month,gpr_index
india,2014,4,0.10253579169511795
italy,2014,4,0.14985999464988708
japan,2014,4,0.24450841546058655
mexico,2014,4,0.01971842162311077
south_korea,2014,4,0.2484520971775055
russia,2014,4,1.538036823272705
south_africa,2014,4,0.0354931578040123
turkiye,2014,4,0.11042315512895584
united_kingdom,2014,4,0.7926805019378662
united_states,2014,4,2.1098711490631104
australia,2014,5,0.05644402652978897
brazil,2014,5,0.037629351019859314
canada,2014,5,0.12417685985565186
china,2014,5,0.45531514286994934
france,2014,5,0.3574788272380829
germany,2014,5,0.5079962611198425
india,2014,5,0.10159924626350403
italy,2014,5,0.12417685985565186
japan,2014,5,0.14675447344779968
mexico,2014,5,0.03010348044335842
south_korea,2014,5,0.10159924626350403
russia,2014,5,1.0385700464248657
south_africa,2014,5,0.04515521973371506
turkiye,2014,5,0.1580432802438736
united_kingdom,2014,5,0.7262464761734009
united_states,2014,5,1.802445888519287
australia,2014,6,0.051554568111896515
brazil,2014,6,0.043623097240924835
canada,2014,6,0.12690354883670807
china,2014,6,0.22208121418952942
france,2014,6,0.43623095750808716
germany,2014,6,0.41640228033065796
india,2014,6,0.11897207796573639
italy,2014,6,0.07534898817539215
japan,2014,6,0.06741750985383987
mexico,2014,6,0.047588832676410675
south_korea,2014,6,0.11104060709476471
russia,2014,6,0.8169416189193726
south_africa,2014,6,0.039657361805438995
turkiye,2014,6,0.28553298115730286
united_kingdom,2014,6,0.955742359161377
united_states,2014,6,2.1296002864837646
australia,2014,7,0.25103944540023804
brazil,2014,7,0.07844983041286469
canada,2014,7,0.19220209121704102
china,2014,7,0.5687612891197205
france,2014,7,0.8551031351089478
germany,2014,7,0.8747156262397766
india,2014,7,0.1451321840286255
italy,2014,7,0.1961245834827423
japan,2014,7,0.16866713762283325
mexico,2014,7,0.043147407472133636
south_korea,2014,7,0.1372871994972229
russia,2014,7,1.851415991783142
south_africa,2014,7,0.050992392003536224
turkiye,2014,7,0.2628069221973419
united_kingdom,2014,7,1.4160194396972656
united_states,2014,7,2.9183337688446045
australia,2014,8,0.21931639313697815
brazil,2014,8,0.06207067891955376
canada,2014,8,0.24000662565231323
china,2014,8,0.3972523510456085
france,2014,8,0.6869155168533325
germany,2014,8,0.8069187998771667
india,2014,8,0.1613837629556656
italy,2014,8,0.2731109857559204
japan,2014,8,0.22759248316287994
mexico,2014,8,0.04138045012950897
south_korea,2014,8,0.10758917778730392
russia,2014,8,1.4938342571258545
south_africa,2014,8,0.04138045012950897
turkiye,2014,8,0.37656211853027344
united_kingdom,2014,8,1.2910701036453247
united_states,2014,8,2.797318458557129
australia,2014,9,0.20873475074768066
brazil,2014,9,0.03612716868519783
canada,2014,9,0.24084778130054474
china,2014,9,0.44556841254234314
france,2014,9,0.8349390029907227
germany,2014,9,0.6061335802078247
india,2014,9,0.14049454033374786
italy,2014,9,0.2528901696205139
japan,2014,9,0.1565510630607605
mexico,2014,9,0.03612716868519783
south_korea,2014,9,0.0682402029633522
russia,2014,9,1.5093127489089966
south_africa,2014,9,0.04816955700516701
turkiye,2014,9,0.5419074892997742
united_kingdom,2014,9,1.5374116897583008
united_states,2014,9,2.9062299728393555
australia,2014,10,0.06463386863470078
brazil,2014,10,0.022811952978372574
canada,2014,10,0.2243175357580185
china,2014,10,0.23572352528572083
france,2014,10,0.2927533984184265
germany,2014,10,0.3763972222805023
india,2014,10,0.1330697238445282
italy,2014,10,0.1254657506942749
japan,2014,10,0.07984183728694916
mexico,2014,10,0.03421793133020401
south_korea,2014,10,0.07223784923553467
russia,2014,10,0.4752490222454071
south_africa,2014,10,0.0418219156563282
turkiye,2014,10,0.3916051983833313
united_kingdom,2014,10,1.0075279474258423
united_states,2014,10,1.7717283964157104
australia,2014,11,0.17704099416732788
brazil,2014,11,0.016094636172056198
canada,2014,11,0.14082807302474976
china,2014,11,0.3742002844810486
france,2014,11,0.38627126812934875
germany,2014,11,0.40236592292785645
india,2014,11,0.15289904177188873
italy,2014,11,0.08047318458557129
japan,2014,11,0.14485172927379608
mexico,2014,11,0.06035488843917847
south_korea,2014,11,0.08449684083461761
russia,2014,11,0.776566207408905
south_africa,2014,11,0.02816561423242092
turkiye,2014,11,0.22130125761032104
united_kingdom,2014,11,0.989820122718811
united_states,2014,11,1.7623627185821533
australia,2014,12,0.182887002825737
brazil,2014,12,0.021772261708974838
canada,2014,12,0.15240582823753357
china,2014,12,0.25255823135375977
france,2014,12,0.26126715540885925
germany,2014,12,0.26126715540885925
india,2014,12,0.2003048062324524
italy,2014,12,0.0827345997095108
japan,2014,12,0.09579795598983765
mexico,2014,12,0.04789897799491882
south_korea,2014,12,0.10450685769319534
russia,2014,12,0.7271935343742371
south_africa,2014,12,0.05660787969827652
turkiye,2014,12,0.1741780936717987
united_kingdom,2014,12,0.8142825961112976
united_states,2014,12,1.7766165733337402
australia,2015,1,0.08795075118541718
brazil,2015,1,0.033505044877529144
canada,2015,1,0.1842777580022812
china,2015,1,0.28898102045059204
france,2015,1,1.5873016119003296
germany,2015,1,0.5653976798057556
india,2015,1,0.21778281033039093
italy,2015,1,0.14658458530902863
japan,2015,1,0.21778281033039093
mexico,2015,1,0.05444570258259773
south_korea,2015,1,0.1172676607966423
russia,2015,1,0.6365959048271179
south_africa,2015,1,0.05444570258259773
turkiye,2015,1,0.2764166295528412
united_kingdom,2015,1,1.1056665182113647
united_states,2015,1,2.1024417877197266
australia,2015,2,0.1505199819803238
brazil,2015,2,0.022806057706475258
canada,2015,2,0.28279510140419006
china,2015,2,0.3238460123538971
france,2015,2,1.0764459371566772
germany,2015,2,0.8620689511299133
india,2015,2,0.1231527104973793
italy,2015,2,0.1733260303735733
japan,2015,2,0.196132093667984
mexico,2015,2,0.03648969158530235
south_korea,2015,2,0.11859149485826492
russia,2015,2,1.363802194595337
south_africa,2015,2,0.0501733273267746
turkiye,2015,2,0.25542783737182617
united_kingdom,2015,2,1.0946907997131348
united_states,2015,2,2.4174420833587646
australia,2015,3,0.03295300155878067
brazil,2015,3,0.020595625042915344
canada,2015,3,0.16064587235450745
china,2015,3,0.39955514669418335
france,2015,3,0.5725584030151367
germany,2015,3,0.6261070370674133
india,2015,3,0.13181200623512268
italy,2015,3,0.049429502338171005
japan,2015,3,0.0906207486987114
mexico,2015,3,0.03707212582230568
south_korea,2015,3,0.10709725320339203
russia,2015,3,0.7908720374107361
south_africa,2015,3,0.053548626601696014
turkiye,2015,3,0.26362401247024536
united_kingdom,2015,3,0.9473987817764282
united_states,2015,3,2.496189832687378
australia,2015,4,0.0892743244767189
brazil,2015,4,0.04676274210214615
canada,2015,4,0.174297496676445
china,2015,4,0.5016366839408875
france,2015,4,0.5441482663154602
germany,2015,4,0.4591251015663147
india,2015,4,0.1870509684085846
italy,2015,4,0.24231603741645813
japan,2015,4,0.1913021355867386
mexico,2015,4,0.05101390182971954
south_korea,2015,4,0.19980444014072418
russia,2015,4,0.8247247338294983
south_africa,2015,4,0.029758108779788017
turkiye,2015,4,0.21255792677402496
united_kingdom,2015,4,0.7779619693756104
united_states,2015,4,2.4401650428771973
australia,2015,5,0.047030653804540634
brazil,2015,5,0.021377570927143097
canada,2015,5,0.11543887853622437
china,2015,5,0.2950104773044586
france,2015,5,0.3377656042575836
germany,2015,5,0.25225532054901123
india,2015,5,0.10688785463571548
italy,2015,5,0.06840822845697403
japan,2015,5,0.13681645691394806
mexico,2015,5,0.05985719710588455
south_korea,2015,5,0.12826542556285858
russia,2015,5,0.45320451259613037
south_africa,2015,5,0.05130616948008537
turkiye,2015,5,0.15819402039051056
united_kingdom,2015,5,0.5643678903579712
united_states,2015,5,1.6674505472183228
australia,2015,6,0.09094058722257614
brazil,2015,6,0.01732201687991619
canada,2015,6,0.18621167540550232
china,2015,6,0.3204573094844818
france,2015,6,0.519660472869873
germany,2015,6,0.4503724277019501
india,2015,6,0.10393209755420685
italy,2015,6,0.17322015762329102
japan,2015,6,0.11259310692548752
mexico,2015,6,0.03897453844547272
south_korea,2015,6,0.1472371369600296
russia,2015,6,0.7058721780776978
south_africa,2015,6,0.06928806751966476
turkiye,2015,6,0.24250823259353638
united_kingdom,2015,6,0.740516185760498
united_states,2015,6,1.9097522497177124
australia,2015,7,0.07792545109987259
brazil,2015,7,0.051950301975011826
canada,2015,7,0.10390060395002365
china,2015,7,0.727304220199585
france,2015,7,0.7056582570075989
germany,2015,7,0.6060868501663208
india,2015,7,0.18615524470806122
italy,2015,7,0.13853412866592407
japan,2015,7,0.12987574934959412
mexico,2015,7,0.0952422171831131
south_korea,2015,7,0.11255898326635361
russia,2015,7,0.8225464224815369
south_africa,2015,7,0.056279491633176804
turkiye,2015,7,0.4156024158000946
united_kingdom,2015,7,1.0996147394180298
united_states,2015,7,2.4546518325805664
australia,2015,8,0.04712091386318207
brazil,2015,8,0.023560456931591034
canada,2015,8,0.05654509365558624
china,2015,8,0.44293656945228577
france,2015,8,0.41466403007507324
germany,2015,8,0.2968617379665375
india,2015,8,0.09895391762256622
italy,2015,8,0.10366600751876831
japan,2015,8,0.12722645699977875
mexico,2015,8,0.03298463672399521
south_korea,2015,8,0.13193854689598083
russia,2015,8,0.5984355807304382
south_africa,2015,8,0.03298463672399521
turkiye,2015,8,0.34869474172592163
united_kingdom,2015,8,0.7068136930465698
united_states,2015,8,1.8612760305404663
australia,2015,9,0.06960152834653854
brazil,2015,9,0.02610057406127453
canada,2015,9,0.14355315268039703
china,2015,9,0.41760918498039246
france,2015,9,0.5698625445365906
germany,2015,9,0.5263615846633911
india,2015,9,0.0652514323592186
italy,2015,9,0.14790324866771698
japan,2015,9,0.10440229624509811
mexico,2015,9,0.09135200828313828
south_korea,2015,9,0.1218026801943779
russia,2015,9,1.070123553276062
south_africa,2015,9,0.056551244109869
turkiye,2015,9,0.5568122267723083
united_kingdom,2015,9,1.0614233016967773
united_states,2015,9,2.2881503105163574
australia,2015,10,0.06487976759672165
brazil,2015,10,0.032439883798360825
canada,2015,10,0.08109971135854721
china,2015,10,0.27573901414871216
france,2015,10,0.40144357085227966
germany,2015,10,0.3487287759780884
india,2015,10,0.0851546972990036
italy,2015,10,0.06893475353717804
japan,2015,10,0.08920968323945999
mexico,2015,10,0.016219941899180412
south_korea,2015,10,0.06487976759672165
russia,2015,10,1.1962207555770874
south_africa,2015,10,0.024329913780093193
turkiye,2015,10,0.5474230647087097
united_kingdom,2015,10,1.00563645362854
united_states,2015,10,2.0396578311920166
australia,2015,11,0.1278538852930069
brazil,2015,11,0.04566210135817528
canada,2015,11,0.30136987566947937
china,2015,11,0.4885844886302948
france,2015,11,2.799086809158325
germany,2015,11,0.7214611768722534
india,2015,11,0.21461187303066254
italy,2015,11,0.18721461296081543
japan,2015,11,0.15068493783473969
mexico,2015,11,0.13698630034923553
south_korea,2015,11,0.11415524780750275
russia,2015,11,1.67123281955719
south_africa,2015,11,0.054794520139694214
turkiye,2015,11,1.0456620454788208
united_kingdom,2015,11,1.5799087285995483
united_states,2015,11,3.168949842453003
australia,2015,12,0.0983671024441719
brazil,2015,12,0.09344875067472458
canada,2015,12,0.1967342048883438
china,2015,12,0.4672437608242035
france,2015,12,2.060790777206421
germany,2015,12,0.5361007452011108
india,2015,12,0.26559117436408997
italy,2015,12,0.17214243113994598
japan,2015,12,0.17214243113994598
mexico,2015,12,0.13279558718204498
south_korea,2015,12,0.11312217265367508
russia,2015,12,0.9689159989356995
south_africa,2015,12,0.06393861770629883
turkiye,2015,12,0.6443045735359192
united_kingdom,2015,12,1.3033641576766968
united_states,2015,12,3.349400043487549
australia,2016,1,0.10659992694854736
brazil,2016,1,0.11123470216989517
canada,2016,1,0.24100853502750397
china,2016,1,0.6952168941497803
france,2016,1,1.0103819370269775
germany,2016,1,0.47738227248191833
india,2016,1,0.22246940433979034
italy,2016,1,0.17148683965206146
japan,2016,1,0.27808675169944763
mexico,2016,1,0.07415647059679031
south_korea,2016,1,0.47738227248191833
russia,2016,1,0.7044864892959595
south_africa,2016,1,0.06952168792486191
turkiye,2016,1,0.384686678647995
united_kingdom,2016,1,1.0242862701416016
united_states,2016,1,2.507415533065796
australia,2016,2,0.06360700726509094
brazil,2016,2,0.014678539708256721
canada,2016,2,0.1957138627767563
china,2016,2,0.49907034635543823
france,2016,2,0.6311772465705872
germany,2016,2,0.6605343222618103
india,2016,2,0.08317839354276657
italy,2016,2,0.12232116609811783
japan,2016,2,0.2054995596408844
mexico,2016,2,0.10764262825250626
south_korea,2016,2,0.3571777939796448
russia,2016,2,1.193854570388794
south_africa,2016,2,0.03914277255535126
turkiye,2016,2,0.7094627618789673
united_kingdom,2016,2,0.9492122530937195
united_states,2016,2,2.245816707611084
australia,2016,3,0.04526730254292488
brazil,2016,3,0.08600787818431854
canada,2016,3,0.20822960138320923
china,2016,3,0.511520504951477
france,2016,3,0.8691322207450867
germany,2016,3,0.4753066897392273
india,2016,3,0.153908833861351
italy,2016,3,0.13127517700195312
japan,2016,3,0.23991671204566956
mexico,2016,3,0.1765424907207489
south_korea,2016,3,0.4255126416683197
russia,2016,3,0.7785975933074951
south_africa,2016,3,0.04526730254292488
turkiye,2016,3,0.5703680515289307
united_kingdom,2016,3,0.9687203168869019
united_states,2016,3,2.448961019515991
australia,2016,4,0.06041734293103218
brazil,2016,4,0.03717990592122078
canada,2016,4,0.14407213032245636
china,2016,4,0.3625040650367737
france,2016,4,0.7250081300735474
germany,2016,4,0.30673420429229736
india,2016,4,0.13477715849876404
italy,2016,4,0.14871962368488312
japan,2016,4,0.25096434354782104
mexico,2016,4,0.08365478366613388
south_korea,2016,4,0.26025933027267456
russia,2016,4,0.7761304974555969
south_africa,2016,4,0.013942464254796505
turkiye,2016,4,0.3160291910171509
united_kingdom,2016,4,0.8969652056694031
united_states,2016,4,2.012362241744995
australia,2016,5,0.054627396166324615
brazil,2016,5,0.04552283138036728
canada,2016,5,0.17753903567790985
china,2016,5,0.44612371921539307
france,2016,5,0.7875449657440186
germany,2016,5,0.4006009101867676
india,2016,5,0.08194109052419662
italy,2016,5,0.18209132552146912
japan,2016,5,0.23671871423721313
mexico,2016,5,0.1001502275466919
south_korea,2016,5,0.25037556886672974
russia,2016,5,0.655528724193573
south_africa,2016,5,0.02276141569018364
turkiye,2016,5,0.3095552325248718
united_kingdom,2016,5,1.0106067657470703
united_states,2016,5,1.9210634231567383
australia,2016,6,0.08495775610208511
brazil,2016,6,0.014159626327455044
canada,2016,6,0.16519564390182495
china,2016,6,0.30207201838493347
france,2016,6,0.6607825756072998
germany,2016,6,0.35871052742004395
india,2016,6,0.10855713486671448
italy,2016,6,0.16519564390182495
japan,2016,6,0.14631614089012146
mexico,2016,6,0.0707981288433075
south_korea,2016,6,0.16991551220417023
russia,2016,6,0.54278564453125
south_africa,2016,6,0.028319252654910088
turkiye,2016,6,0.4672676622867584
united_kingdom,2016,6,1.0383726358413696
united_states,2016,6,1.7746731042861938
australia,2016,7,0.10312822461128235
brazil,2016,7,0.03928694128990173
canada,2016,7,0.25045424699783325
china,2016,7,0.3781368136405945
france,2016,7,1.0705691576004028
germany,2016,7,0.6482345461845398
india,2016,7,0.27500858902931213
italy,2016,7,0.19643470644950867
japan,2016,7,0.2700977325439453
mexico,2016,7,0.07857388257980347
south_korea,2016,7,0.2651868462562561
russia,2016,7,0.756273627281189
south_africa,2016,7,0.0294652059674263
turkiye,2016,7,0.8201149106025696
united_kingdom,2016,7,1.0853017568588257
united_states,2016,7,2.4603447914123535
australia,2016,8,0.05685342103242874
brazil,2016,8,0.020673971623182297
canada,2016,8,0.20673970878124237
china,2016,8,0.28943559527397156
france,2016,8,0.6667355895042419
germany,2016,8,0.3462890088558197
india,2016,8,0.12921231985092163
italy,2016,8,0.14471779763698578
japan,2016,8,0.13954930007457733
mexico,2016,8,0.05168492719531059
south_korea,2016,8,0.14988629519939423
russia,2016,8,0.9354972243309021
south_africa,2016,8,0.036179449409246445
turkiye,2016,8,0.5995451807975769
united_kingdom,2016,8,0.754599928855896
united_states,2016,8,2.1500930786132812
australia,2016,9,0.1361161470413208
brazil,2016,9,0.020165355876088142
canada,2016,9,0.1461988240480423
china,2016,9,0.5847952961921692
france,2016,9,0.6049606800079346
germany,2016,9,0.2722322940826416
india,2016,9,0.17644686996936798
italy,2016,9,0.07057874649763107
japan,2016,9,0.30752167105674744
mexico,2016,9,0.15124017000198364
south_korea,2016,9,0.44363781809806824
russia,2016,9,1.0485985279083252
south_africa,2016,9,0.030248034745454788
turkiye,2016,9,0.4738858640193939
united_kingdom,2016,9,0.851986289024353
united_states,2016,9,2.6114134788513184
australia,2016,10,0.03926572948694229
brazil,2016,10,0.029449298977851868
canada,2016,10,0.14724649488925934
china,2016,10,0.2650436758995056
france,2016,10,0.6429763436317444
germany,2016,10,0.3484833538532257
india,2016,10,0.16687935590744019
italy,2016,10,0.11779719591140747
japan,2016,10,0.0883478969335556
mexico,2016,10,0.10798075795173645
south_korea,2016,10,0.11288897693157196
russia,2016,10,0.9963679313659668
south_africa,2016,10,0.029449298977851868
turkiye,2016,10,0.41229018568992615
united_kingdom,2016,10,0.7804064154624939
united_states,2016,10,1.997644066810608
australia,2016,11,0.06666325032711029
brazil,2016,11,0.025639710947871208
canada,2016,11,0.14358237385749817
china,2016,11,0.4768986105918884
france,2016,11,0.6307368874549866
germany,2016,11,0.41023537516593933
india,2016,11,0.1230706125497818
italy,2016,11,0.1230706125497818
japan,2016,11,0.26152506470680237
mexico,2016,11,0.1794779747724533
south_korea,2016,11,0.2410132884979248
russia,2016,11,0.9794369339942932
south_africa,2016,11,0.03076765313744545
turkiye,2016,11,0.3128044605255127
united_kingdom,2016,11,0.7230398654937744
united_states,2016,11,1.917850375175476
australia,2016,12,0.059041380882263184
brazil,2016,12,0.04830658435821533
canada,2016,12,0.15565454959869385
china,2016,12,0.5850464105606079
france,2016,12,0.6870269775390625
germany,2016,12,0.6870269775390625
india,2016,12,0.16102194786071777
italy,2016,12,0.2093285322189331
japan,2016,12,0.1663893461227417
mexico,2016,12,0.10734796524047852
south_korea,2016,12,0.3113090991973877
russia,2016,12,1.2559711933135986
south_africa,2016,12,0.032204389572143555
turkiye,2016,12,0.5850464105606079
united_kingdom,2016,12,0.72459876537323
united_states,2016,12,2.2972464561462402
australia,2017,1,0.12662073969841003
brazil,2017,1,0.06584278494119644
canada,2017,1,0.23298217356204987
china,2017,1,0.6432333588600159
france,2017,1,0.5470016002655029
germany,2017,1,0.45583468675613403
india,2017,1,0.18233387172222137
italy,2017,1,0.11142625659704208
japan,2017,1,0.19246353209018707
mexico,2017,1,0.21272285282611847
south_korea,2017,1,0.3393436074256897
russia,2017,1,1.2358185052871704
south_africa,2017,1,0.05064829811453819
turkiye,2017,1,0.552066445350647
united_kingdom,2017,1,0.8154376149177551
united_states,2017,1,2.5729334354400635
australia,2017,2,0.17623086273670197
brazil,2017,2,0.016521643847227097
canada,2017,2,0.23681022226810455
china,2017,2,0.7214450836181641
france,2017,2,0.5341997742652893
germany,2017,2,0.6223152279853821
india,2017,2,0.16521643102169037
italy,2017,2,0.13217315077781677
japan,2017,2,0.5562286376953125
mexico,2017,2,0.28637516498565674
south_korea,2017,2,0.6168079972267151
russia,2017,2,1.0794140100479126
south_africa,2017,2,0.03855049982666969
turkiye,2017,2,0.32492566108703613
united_kingdom,2017,2,0.9031831622123718
united_states,2017,2,3.023460626602173
australia,2017,3,0.038454145193099976
brazil,2017,3,0.014420303516089916
canada,2017,3,0.1634301096200943
china,2017,3,0.6296865940093994
france,2017,3,0.4422226548194885
germany,2017,3,0.3316669762134552
india,2017,3,0.1442030370235443
italy,2017,3,0.07690829038619995
japan,2017,3,0.39415496587753296
mexico,2017,3,0.11536242812871933
south_korea,2017,3,0.5720053911209106
russia,2017,3,0.7931166887283325
south_africa,2017,3,0.05287444591522217
turkiye,2017,3,0.322053462266922
united_kingdom,2017,3,0.9277061820030212
united_states,2017,3,2.1438183784484863
australia,2017,4,0.14710518717765808
brazil,2017,4,0.05253756418824196
canada,2017,4,0.21015025675296783
china,2017,4,1.0770200490951538
france,2017,4,0.7617946863174438
germany,2017,4,0.4570768177509308
india,2017,4,0.14710518717765808
italy,2017,4,0.1943889856338501
japan,2017,4,0.45182305574417114
mexico,2017,4,0.07880634814500809
south_korea,2017,4,0.9929599761962891
russia,2017,4,1.439529299736023
south_africa,2017,4,0.04203005135059357
turkiye,2017,4,0.4938530921936035
united_kingdom,2017,4,0.8353472948074341
united_states,2017,4,3.0787012577056885
australia,2017,5,0.13200649619102478
brazil,2017,5,0.025385865941643715
canada,2017,5,0.1624695360660553
china,2017,5,0.6904955506324768
france,2017,5,0.5991064310073853
germany,2017,5,0.4874086081981659
india,2017,5,0.09138911217451096
italy,2017,5,0.17770105600357056
japan,2017,5,0.31986188888549805
mexico,2017,5,0.09138911217451096
south_korea,2017,5,0.7514216303825378
russia,2017,5,0.8681966066360474
south_africa,2017,5,0.010154346004128456
turkiye,2017,5,0.28939884901046753
united_kingdom,2017,5,0.9951258897781372
united_states,2017,5,2.518277883529663
australia,2017,6,0.18575851619243622
brazil,2017,6,0.030959751456975937
canada,2017,6,0.268317848443985
china,2017,6,0.5417956709861755
france,2017,6,0.7378740906715393
germany,2017,6,0.495356023311615
india,2017,6,0.2270381897687912
italy,2017,6,0.18059855699539185
japan,2017,6,0.18575851619243622
mexico,2017,6,0.1135190948843956
south_korea,2017,6,0.42311662435531616
russia,2017,6,0.8255934119224548
south_africa,2017,6,0.03611971065402031
turkiye,2017,6,0.4179566502571106
united_kingdom,2017,6,1.5737874507904053
united_states,2017,6,2.858617067337036
australia,2017,7,0.04768717288970947
brazil,2017,7,0.015895724296569824
canada,2017,7,0.11656863987445831
china,2017,7,0.90605628490448
france,2017,7,0.5298574566841125
germany,2017,7,0.7206061482429504
india,2017,7,0.14306151866912842
italy,2017,7,0.10067291557788849
japan,2017,7,0.42918455600738525
mexico,2017,7,0.13246436417102814
south_korea,2017,7,1.059714913368225
russia,2017,7,1.3723307847976685
south_africa,2017,7,0.04238859564065933
turkiye,2017,7,0.34970593452453613
united_kingdom,2017,7,0.6888146996498108
united_states,2017,7,2.6227943897247314
australia,2017,8,0.24033325910568237
brazil,2017,8,0.05874812975525856
canada,2017,8,0.20828883349895477
china,2017,8,1.2550736665725708
france,2017,8,0.5821405649185181
germany,2017,8,0.4539628326892853
india,2017,8,0.1815851330757141
italy,2017,8,0.13885921239852905
japan,2017,8,0.8545182943344116
mexico,2017,8,0.14419995248317719
south_korea,2017,8,1.8158513307571411
russia,2017,8,1.0841701030731201
south_africa,2017,8,0.03738517314195633
turkiye,2017,8,0.28305917978286743
united_kingdom,2017,8,0.9720145463943481
united_states,2017,8,3.556932210922241
australia,2017,9,0.08488540351390839
brazil,2017,9,0.08488540351390839
canada,2017,9,0.22469666600227356
china,2017,9,1.2183551788330078
france,2017,9,0.6441304087638855
germany,2017,9,0.4943326413631439
india,2017,9,0.28461575508117676
italy,2017,9,0.11983821541070938
japan,2017,9,0.7489888668060303
mexico,2017,9,0.15978428721427917
south_korea,2017,9,1.6128226518630981
russia,2017,9,1.1784090995788574
south_africa,2017,9,0.08987866342067719
turkiye,2017,9,0.22968992590904236
united_kingdom,2017,9,1.1534428596496582
united_states,2017,9,2.881110429763794
australia,2017,10,0.08116224408149719
brazil,2017,10,0.032464899122714996
canada,2017,10,0.22725428640842438
china,2017,10,0.6046587228775024
france,2017,10,0.5843681693077087
germany,2017,10,0.568135678768158
india,2017,10,0.12174336612224579
italy,2017,10,0.08116224408149719
japan,2017,10,0.2556610703468323
mexico,2017,10,0.1339177042245865
south_korea,2017,10,0.6736466288566589
russia,2017,10,0.7426345348358154
south_africa,2017,10,0.036523010581731796
turkiye,2017,10,0.32464897632598877
united_kingdom,2017,10,0.9820631146430969
united_states,2017,10,2.098043918609619
australia,2017,11,0.02945632115006447
brazil,2017,11,0.02945632115006447
canada,2017,11,0.12624137103557587
china,2017,11,0.753240168094635
france,2017,11,0.34085169434547424
germany,2017,11,0.2987712621688843
india,2017,11,0.15569768846035004
italy,2017,11,0.10940919071435928
japan,2017,11,0.41659653186798096
mexico,2017,11,0.04628850519657135
south_korea,2017,11,0.7742804288864136
russia,2017,11,0.6312068700790405
south_africa,2017,11,0.07153677940368652
turkiye,2017,11,0.1935701072216034
united_kingdom,2017,11,0.5007574558258057
united_states,2017,11,2.1755597591400146
australia,2017,12,0.1142282709479332
brazil,2017,12,0.036553047597408295
canada,2017,12,0.16448871791362762
china,2017,12,0.7310609817504883
france,2017,12,0.3107008934020996
germany,2017,12,0.24673306941986084
india,2017,12,0.06396783143281937
italy,2017,12,0.05026043951511383
japan,2017,12,0.32897743582725525
mexico,2017,12,0.08681348711252213
south_korea,2017,12,0.9046879410743713
russia,2017,12,0.7904596328735352
south_africa,2017,12,0.018276523798704147
turkiye,2017,12,0.1507813185453415
united_kingdom,2017,12,0.6259709596633911
united_states,2017,12,2.001279354095459
australia,2018,1,0.09110628813505173
brazil,2018,1,0.05206073820590973
canada,2018,1,0.16485899686813354
china,2018,1,0.6854663491249084
france,2018,1,0.4468546509742737
germany,2018,1,0.4251627027988434
india,2018,1,0.17787419259548187
italy,2018,1,0.10412147641181946
japan,2018,1,0.2516269087791443
mexico,2018,1,0.09110628813505173
south_korea,2018,1,0.7158351540565491
russia,2018,1,1.0325379371643066
south_africa,2018,1,0.0390455536544323
turkiye,2018,1,0.43383947014808655
united_kingdom,2018,1,0.7158351540565491
united_states,2018,1,2.203904628753662
australia,2018,2,0.02789919078350067
brazil,2018,2,0.03719891980290413
canada,2018,2,0.07439783960580826
china,2018,2,0.29294151067733765
france,2018,2,0.3068911135196686
germany,2018,2,0.3022412359714508
india,2018,2,0.07904770970344543
italy,2018,2,0.10229703038930893
japan,2018,2,0.1301962286233902
mexico,2018,2,0.046498652547597885
south_korea,2018,2,0.37663906812667847
russia,2018,2,0.7439784407615662
south_africa,2018,2,0.004649864975363016
turkiye,2018,2,0.4091881215572357
united_kingdom,2018,2,0.6742304563522339
united_states,2018,2,1.5902538299560547
australia,2018,3,0.15228019654750824
brazil,2018,3,0.11220645904541016
canada,2018,3,0.34463411569595337
china,2018,3,0.9457401633262634
france,2018,3,0.6572092771530151
germany,2018,3,0.7012903690338135
india,2018,3,0.1322433203458786
italy,2018,3,0.17231705784797668
japan,2018,3,0.4808848202228546
mexico,2018,3,0.16830968856811523
south_korea,2018,3,0.9777991771697998
russia,2018,3,1.4226176738739014
south_africa,2018,3,0.04408111050724983
turkiye,2018,3,0.2324276715517044
united_kingdom,2018,3,1.5508536100387573
united_states,2018,3,2.749058246612549
australia,2018,4,0.05182913690805435
brazil,2018,4,0.038871850818395615
canada,2018,4,0.16412560641765594
china,2018,4,1.105688214302063
france,2018,4,1.0193063020706177
germany,2018,4,0.5528441071510315
india,2018,4,0.14684921503067017
italy,2018,4,0.060467325150966644
japan,2018,4,0.3282512128353119
mexico,2018,4,0.12093465030193329
south_korea,2018,4,0.9242862462997437
russia,2018,4,1.766509771347046
south_africa,2018,4,0.02159547433257103
turkiye,2018,4,0.38871851563453674
united_kingdom,2018,4,1.6585323810577393
united_states,2018,4,3.360255718231201
australia,2018,5,0.1512732207775116
brazil,2018,5,0.05042440444231033
canada,2018,5,0.25632405281066895
china,2018,5,1.5211362838745117
france,2018,5,0.9832758903503418
germany,2018,5,0.9244474172592163
india,2018,5,0.2857382893562317
italy,2018,5,0.1722833812236786
japan,2018,5,0.5672745704650879
mexico,2018,5,0.10505084693431854
south_korea,2018,5,1.3194385766983032
russia,2018,5,1.2564080953598022
south_africa,2018,5,0.06723254173994064
turkiye,2018,5,0.21430371701717377
united_kingdom,2018,5,1.3740650415420532
united_states,2018,5,3.3196067810058594
australia,2018,6,0.0908677875995636
brazil,2018,6,0.10738920420408249
